Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-95.213.255.17-44660-443-6,95.213.255.17,443,192.168.100.5,44660,6,10/05/2019 08:13:34,30015848,4,2,62.0,70.0,31.0,0.0,15.5,17.8978583448784,35.0,35.0,35.0,0.0,4.39767685390731,0.19989440245033224,6003169.6,1.3404796492610205E7,2.9982394E7,227.0,3.0015848E7,1.0005282666666668E7,1.730068604915728E7,2.9982394E7,14524.0,3.0001396E7,3.0001396E7,0.0,3.0001396E7,3.0001396E7,1,0,0,0,128,64,0.13326293496688815,0.06663146748344408,0.0,35.0,23.28571428571429,16.007438746973083,256.23809523809524,0,1,0,0,1,0,0,0,0.0,27.166666666666668,15.5,35.0,0,0,0,0,0,0,4,62,2,70,249,340,1,32,18930.0,0.0,18930.0,18930.0,2.9982394E7,0.0,2.9982394E7,2.9982394E7,No Label
192.168.100.5-82.202.236.43-58062-22-6,82.202.236.43,22,192.168.100.5,58062,6,10/05/2019 08:13:32,683374,28,28,2540.0,0.0,512.0,36.0,90.71428571428571,91.9455785668317,0.0,0.0,0.0,0.0,3716.851972711868,81.9463427054585,12424.981818181817,60951.50713947719,408755.0,9.0,680752.0,25213.03703703704,85923.9915097065,408768.0,20.0,683330.0,25308.518518518522,85907.70839926477,408800.0,20.0,1,0,0,0,896,896,40.97317135272925,40.97317135272925,0.0,512.0,45.894736842105274,78.42049755064187,6149.774436090227,0,1,0,0,1,0,0,0,1.0,46.714285714285715,90.71428571428571,0.0,0,0,0,0,0,0,28,2540,28,0,315,1441,27,32,0,0,0,0,0,0,0,0,No Label
185.26.182.94-192.168.100.5-443-50254-6,192.168.100.5,50254,185.26.182.94,443,6,10/05/2019 08:13:58,155668,7,6,1283.0,4811.0,673.0,0.0,183.28571428571428,286.85403621918607,3842.0,0.0,801.8333333333334,1514.0307020224745,39147.41629622016,83.51106200375158,12972.333333333334,19760.226030789192,47980.0,59.0,155668.0,25944.666666666664,25858.013130684783,50680.0,462.0,107502.0,21500.4,24331.34815007175,51308.0,675.0,0,0,0,0,232,200,44.967494925097,38.543567078654576,0.0,3842.0,435.2857142857142,1015.0900246981832,1030407.7582417583,0,0,0,1,0,0,0,0,0.0,468.7692307692308,183.28571428571428,801.8333333333334,0,0,0,0,0,0,7,1283,6,4811,29200,56,3,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-82.202.236.43-58064-22-6,82.202.236.43,22,192.168.100.5,58064,6,10/05/2019 08:13:33,604125,13,13,1856.0,0.0,1120.0,36.0,142.76923076923077,295.1220521089972,0.0,0.0,0.0,0.0,3072.2118766811504,43.037450858679904,24165.000000000004,119567.83621059357,598078.0,7.0,604070.0,50339.166666666664,172500.10691371304,598089.0,7.0,604113.0,50342.75,172514.42173765437,598138.0,18.0,1,0,0,0,416,416,21.518725429339952,21.518725429339952,0.0,1120.0,71.55555555555556,212.82664186416957,45295.17948717949,0,1,0,0,1,0,0,0,1.0,74.3076923076923,142.76923076923077,0.0,0,0,0,0,0,0,13,1856,13,0,359,1436,12,32,0,0,0,0,0,0,0,0,No Label
173.194.222.188-192.168.100.5-443-41380-6,192.168.100.5,41380,173.194.222.188,443,6,10/05/2019 08:13:33,45096401,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869887421836611,1.5032133666666668E7,2.5978644180858135E7,4.5029687E7,26358.0,4.5056045E7,4.5056045E7,0.0,4.5056045E7,4.5056045E7,4.5070043E7,4.5070043E7,0.0,4.5070043E7,4.5070043E7,0,0,0,0,64,64,0.04434943710918306,0.04434943710918306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,329,244,0,32,26358.0,0.0,26358.0,26358.0,4.5029687E7,0.0,4.5029687E7,4.5029687E7,No Label
192.168.100.5-74.125.131.198-51004-443-17,192.168.100.5,51004,74.125.131.198,443,17,10/05/2019 08:13:38,45042465,10,14,2346.0,893.0,669.0,23.0,234.60000000000002,273.6137585884323,270.0,18.0,63.785714285714285,85.2157249586001,71.90991878441821,0.532830518933633,1958368.0434782612,4367739.330887657,1.4965283E7,39.0,4.5042465E7,5004718.333333333,5952479.043187552,1.4965283E7,35449.0,4.5021421E7,3463186.230769231,5438336.396348629,1.4995961E7,39.0,0,0,0,0,80,112,0.22201271622234706,0.3108178027112859,18.0,669.0,130.48000000000002,198.99939698401099,39600.76,0,0,0,0,0,0,0,0,1.0,135.91666666666666,234.6,63.785714285714285,0,0,0,0,0,0,10,2346,14,893,-1,-1,9,8,530841.75,1002260.2147860188,2034194.0,20692.0,1.07189785E7,3851184.7364912266,1.4965283E7,7164638.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,10/05/2019 08:13:29,45159038,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1992956537293819,5644879.749999999,6409924.548831707,1.3743119E7,921495.0,4.5159038E7,5644879.749999999,6409924.548831707,1.3743119E7,921495.0,0,0,0,0,0,0,0,0,0,0,0,0.1992956537293819,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,-1,-1,0,0,1024127.0,0.0,1024127.0,1024127.0,1.3380466333333334E7,431785.9555952849,1.3743119E7,1.2902827E7,No Label
173.194.2.22-192.168.100.5-443-42604-17,192.168.100.5,42604,173.194.2.22,443,17,10/05/2019 08:13:27,34283902,2743,5460,89860.0,7350769.0,736.0,29.0,32.75975209624507,29.296334728610507,1350.0,22.0,1346.2946886446878,67.11731512064232,217029.8176677789,239.26681391167202,4179.944159960966,183105.12413021052,1.2679805E7,0.0,3.4283902E7,12503.246535375649,316962.19709923817,1.2679805E7,39.0,3.4268447E7,6277.42205532147,224989.08151027522,1.2711897E7,7.0,0,0,0,0,21944,43680,80.00839577712013,159.2584181345519,22.0,1350.0,906.9549000487568,622.4153574232286,387400.87715628534,0,0,0,0,0,0,0,0,1.0,907.0654638546873,32.75975209624499,1346.2946886446887,0,0,0,0,0,0,2743,89860,5460,7350769,-1,-1,2742,8,2617289.0,3455842.849244884,6571221.0,173776.0,8676543.666666666,3507424.67270009,1.2679805E7,6143451.0,No Label
192.168.100.5-91.151.200.154-58921-53-17,192.168.100.5,58921,91.151.200.154,53,17,10/05/2019 08:13:58,48832,1,1,45.0,148.0,45.0,45.0,45.0,0.0,148.0,148.0,148.0,0.0,3952.326343381389,40.956749672346,48832.0,0.0,48832.0,48832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.478374836173,20.478374836173,45.0,148.0,79.33333333333334,59.46707772653146,3536.3333333333335,0,0,0,0,0,0,0,0,1.0,119.0,45.0,148.0,0,0,0,0,0,0,1,45,1,148,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
