Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.177-192.30.253.113-44220-443-6,192.168.1.177,44220,192.30.253.113,443,6,08/05/2019 03:35:59,14905428,2,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,1.6101516843394232,0.33544826757071317,3726357.0,7355679.2848156905,1.4759393E7,9.0,1.4905419E7,1.4905419E7,0.0,1.4905419E7,1.4905419E7,1.4759423E7,7379711.5,1.0436445663293825E7,1.4759393E7,30.0,0,0,0,0,64,96,0.13417930702828526,0.2012689605424279,0.0,24.0,4.0,9.797958971132712,96.0,0,0,0,0,1,0,0,0,1.0,4.8,0.0,8.0,0,0,0,0,0,0,2,0,3,24,499,32,0,32,146005.0,0.0,146005.0,146005.0,1.4759393E7,0.0,1.4759393E7,1.4759393E7,No Label
192.168.1.177-192.30.253.117-49724-443-6,192.168.1.177,49724,192.30.253.117,443,6,08/05/2019 03:35:59,15096704,2,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,1.5897509814062725,0.33119812112630675,3774176.0,7472001.670340686,1.4981885E7,26.0,1.5096678E7,1.5096678E7,0.0,1.5096678E7,1.5096678E7,1.4981958E7,7490979.0,1.0593740859661993E7,1.4981885E7,73.0,0,0,0,0,64,96,0.1324792484505227,0.19871887267578406,0.0,24.0,4.0,9.797958971132712,96.0,0,0,0,0,1,0,0,0,1.0,4.8,0.0,8.0,0,0,0,0,0,0,2,0,3,24,522,180,0,32,114746.0,0.0,114746.0,114746.0,1.4981885E7,0.0,1.4981885E7,1.4981885E7,No Label
192.168.1.177-34.230.200.137-43360-443-6,192.168.1.177,43360,34.230.200.137,443,6,08/05/2019 03:35:59,20950345,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.4796892366211631,0.23865955429373598,5237586.25,7401644.711743617,1.5759967E7,47.0,1.5881726E7,1.5881726E7,0.0,1.5881726E7,1.5881726E7,2.0828633E7,1.04143165E7,7559891.436806517,1.5759967E7,5068666.0,0,0,0,0,64,96,0.0954638217174944,0.1431957325762416,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,2,0,3,31,376,321,0,32,121712.0,0.0,121712.0,121712.0,1.5759967E7,0.0,1.5759967E7,1.5759967E7,No Label
192.168.1.177-13.32.42.27-53728-80-6,192.168.1.177,53728,13.32.42.27,80,6,08/05/2019 03:36:31,14697785,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041123883632806,7348892.5,1.0379253452617895E7,1.4688133E7,9652.0,0,0,0,0,0,1.4688133E7,1.4688133E7,0.0,1.4688133E7,1.4688133E7,0,0,0,0,32,64,0.0680374627877602,0.1360749255755204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,245,118,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-13.32.42.27-53726-80-6,192.168.1.177,53726,13.32.42.27,80,6,08/05/2019 03:36:31,14697825,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20411183287323126,7348912.5,1.0376483008249206E7,1.4686194E7,11631.0,0,0,0,0,0,1.4686194E7,1.4686194E7,0.0,1.4686194E7,1.4686194E7,0,0,0,0,32,64,0.06803727762441042,0.13607455524882084,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,246,118,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-74.125.131.119-55450-443-17,192.168.1.177,55450,74.125.131.119,443,17,08/05/2019 03:35:52,27025417,301,516,15732.0,609852.0,1350.0,28.0,52.26578073089706,88.35622478621272,1350.0,17.0,1181.8837209302317,409.18218465535836,23147.986948730522,30.230800879039165,33119.38357843131,511660.70493241126,1.3157501E7,1.0,2.7025417E7,90084.72333333334,841699.8119634526,1.3157501E7,12.0,2.6998513E7,52424.29708737865,644573.8632829995,1.316428E7,2.0,0,0,0,0,2408,4128,11.137663481751272,19.093137397287894,17.0,1350.0,766.4229828850853,636.978406532853,405741.4903891326,0,0,0,0,0,0,0,0,1.0,767.3610771113831,52.26578073089701,1181.8837209302326,0,0,0,0,0,0,301,15732,516,609852,-1,-1,300,8,2189684.5,2727485.510411467,4118308.0,261061.0,9104026.0,5732479.319740281,1.3157501E7,5050551.0,No Label
192.168.1.177-192.168.1.1-39436-53-17,192.168.1.177,39436,192.168.1.1,53,17,08/05/2019 03:36:39,5264,1,1,41.0,293.0,41.0,41.0,41.0,0.0,293.0,293.0,293.0,0.0,63449.84802431612,379.9392097264438,5264.0,0.0,5264.0,5264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,189.9696048632219,189.9696048632219,41.0,293.0,125.0,145.4922678357857,21168.0,0,0,0,0,0,0,0,0,1.0,187.5,41.0,293.0,0,0,0,0,0,0,1,41,1,293,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.30.253.113-44220-443-6,192.168.1.177,44220,192.30.253.113,443,6,08/05/2019 03:36:14,24567999,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08140671122625819,2.4567999E7,0.0,2.4567999E7,2.4567999E7,2.4567999E7,2.4567999E7,0.0,2.4567999E7,2.4567999E7,0,0,0,0,0,0,0,0,0,64,0,0.08140671122625819,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,499,-1,0,32,0,0,0,0,2.4567999E7,0.0,2.4567999E7,2.4567999E7,No Label
188.234.130.211-192.168.1.177-443-46275-17,192.168.1.177,46275,188.234.130.211,443,17,08/05/2019 03:35:52,4023063,1502,3375,59411.0,4483330.0,1350.0,28.0,39.55459387483353,80.67364206801663,1350.0,19.0,1328.3940740740748,162.70317823906672,1129174.7109105675,1212.2604095436736,825.074446267432,34772.698809827285,2409939.0,0.0,3999196.0,2664.3544303797453,62765.28933782567,2409939.0,10.0,4001358.0,1185.9389448725542,42747.58557051304,2461219.0,2.0,0,0,0,0,12016,27000,373.3473723876559,838.9130371560178,19.0,1350.0,931.5479704797038,611.8656562974809,374379.5813563471,0,0,0,0,0,0,0,0,2.0,931.7389788804593,39.55459387483356,1328.394074074074,0,0,0,0,0,0,1502,59411,3375,4483330,-1,-1,1501,8,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.168.1.1-51901-53-17,192.168.1.177,51901,192.168.1.1,53,17,08/05/2019 03:36:14,3263,1,1,30.0,315.0,30.0,30.0,30.0,0.0,315.0,315.0,315.0,0.0,105730.9224639902,612.9328838492186,3263.0,0.0,3263.0,3263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,306.4664419246093,306.4664419246093,30.0,315.0,125.0,164.54482671904336,27075.0,0,0,0,0,0,0,0,0,1.0,187.5,30.0,315.0,0,0,0,0,0,0,1,30,1,315,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
