Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
185.199.109.154-192.168.1.177-443-60994-6,185.199.109.154,443,192.168.1.177,60994,6,08/05/2019 04:03:07,55,3,0,89.0,0.0,58.0,0.0,29.666666666666664,29.022979401386987,0,0,0,0,1618181.8181818181,54545.454545454544,27.5,21.920310216782973,43.0,12.0,55.0,27.5,21.920310216782973,43.0,12.0,0,0,0,0,0,1,0,0,0,96,0,54545.454545454544,0.0,0.0,58.0,36.75,27.608875384557045,762.25,0,1,0,0,1,0,0,0,0.0,49.0,29.666666666666668,0.0,0,0,0,0,0,0,3,89,0,0,61,-1,1,32,0,0,0,0,0,0,0,0,No Label
185.199.109.154-192.168.1.177-443-60994-6,185.199.109.154,443,192.168.1.177,60994,6,08/05/2019 04:03:07,291,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.278350515464,145.5,167.58430714121175,264.0,27.0,0,0,0,0,0,264.0,264.0,0.0,264.0,264.0,0,0,0,0,32,76,3436.426116838488,6872.852233676976,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,61,351,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-82.202.236.43-58784-22-6,192.168.1.177,58784,82.202.236.43,22,6,08/05/2019 04:03:00,11998241,44,32,1060.0,1424.0,52.0,0.0,24.090909090909093,21.453918362570096,116.0,36.0,44.500000000000014,17.823507493050823,207.03034719839349,6.3342618305466605,159976.54666666672,678551.4882235839,5040524.0,11.0,1.1998241E7,279028.8604651163,881672.7434585318,5040524.0,23.0,1.1992251E7,386846.8064516129,1026169.5170100769,5048174.0,25.0,1,0,0,0,1408,1024,3.667204217684909,2.667057612861752,0.0,116.0,32.93506493506493,22.279526631049027,496.37730690362287,0,1,0,0,1,0,0,0,0.0,33.36842105263158,24.09090909090909,44.5,0,0,0,0,0,0,44,1060,32,1424,607,316,24,32,3047398.0,0.0,3047398.0,3047398.0,5040524.0,0.0,5040524.0,5040524.0,No Label
192.168.1.177-192.30.253.117-50430-443-6,192.168.1.177,50430,192.30.253.117,443,6,08/05/2019 04:03:07,213672,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360140776517278,213672.0,0.0,213672.0,213672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4.680070388258639,4.680070388258639,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,319,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.84.133-192.168.1.177-443-58202-6,192.168.1.177,58202,151.101.84.133,443,6,08/05/2019 04:03:00,45071207,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874845530540151,1.5023735666666668E7,2.5995366188825045E7,4.5040599E7,15194.0,4.5056013E7,4.5056013E7,0.0,4.5056013E7,4.5056013E7,4.5055793E7,4.5055793E7,0.0,4.5055793E7,4.5055793E7,0,0,0,0,64,64,0.04437422765270076,0.04437422765270076,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,369,63,0,32,15414.0,0.0,15414.0,15414.0,4.5040599E7,0.0,4.5040599E7,4.5040599E7,No Label
151.101.36.133-192.168.1.177-443-34392-6,192.168.1.177,34392,151.101.36.133,443,6,08/05/2019 04:03:02,45097880,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869596530923404,1.5032626666666668E7,2.5966356944663804E7,4.5015993E7,40259.0,4.5056252E7,4.5056252E7,0.0,4.5056252E7,4.5056252E7,4.5057621E7,4.5057621E7,0.0,4.5057621E7,4.5057621E7,0,0,0,0,64,64,0.04434798265461702,0.04434798265461702,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,487,64,0,32,40259.0,0.0,40259.0,40259.0,4.5015993E7,0.0,4.5015993E7,4.5015993E7,No Label
151.101.36.133-192.168.1.177-443-34384-6,192.168.1.177,34384,151.101.36.133,443,6,08/05/2019 04:02:58,45100088,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869162295204391,1.5033362666666668E7,2.5961715907587487E7,4.501137E7,44030.0,4.5056058E7,4.5056058E7,0.0,4.5056058E7,4.5056058E7,4.50554E7,4.50554E7,0.0,4.50554E7,4.50554E7,0,0,0,0,64,64,0.04434581147602196,0.04434581147602196,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,670,64,0,32,44688.0,0.0,44688.0,44688.0,4.501137E7,0.0,4.501137E7,4.501137E7,No Label
192.168.1.177-34.193.68.173-36090-443-6,192.168.1.177,36090,34.193.68.173,443,6,08/05/2019 04:03:12,163479,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.233987239951308,163479.0,0.0,163479.0,163479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.116993619975654,6.116993619975654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,341,172,0,32,0,0,0,0,0,0,0,0,No Label
151.101.36.133-192.168.1.177-443-34372-6,192.168.1.177,34372,151.101.36.133,443,6,08/05/2019 04:03:20,43449,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.030978848765216,43449.0,0.0,43449.0,43449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23.015489424382608,23.015489424382608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1286,70,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.30.253.113-44808-443-6,192.168.1.177,44808,192.30.253.113,443,6,08/05/2019 04:02:58,114624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.448352875488553,114624.0,0.0,114624.0,114624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,8.724176437744276,8.724176437744276,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,529,0,0,32,0,0,0,0,0,0,0,0,No Label
