Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-91.151.200.154-53013-53-17,91.151.200.154,53,192.168.100.5,53013,17,07/07/2019 05:17:03,4075,2,0,232.0,0.0,122.0,110.0,116.0,8.48528137423857,0,0,0,0,56932.51533742332,490.79754601227,4075.0,0.0,4075.0,4075.0,4075.0,4075.0,0.0,4075.0,4075.0,0,0,0,0,0,0,0,0,0,16,0,490.79754601227,0.0,110.0,122.0,114.0,6.928203230275509,48.0,0,0,0,0,0,0,0,0,0.0,171.0,116.0,0.0,0,0,0,0,0,0,2,232,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.165.198-48628-443-6,64.233.165.198,443,192.168.100.5,48628,6,07/07/2019 05:16:13,49694070,36,0,2060.0,0.0,477.0,0.0,57.22222222222222,100.61925720574028,0,0,0,0,41.453638230879456,0.7244325127726506,1419830.5714285711,4824824.362893116,2.6015666E7,8.0,4.969407E7,1419830.5714285711,4824824.362893116,2.6015666E7,8.0,0,0,0,0,0,0,0,0,0,1152,0,0.7244325127726506,0.0,0.0,477.0,55.67567567567568,99.65692651794457,9931.503003003003,0,0,0,0,1,0,0,0,0.0,57.22222222222222,57.22222222222222,0.0,0,0,0,0,0,0,36,2060,0,0,1049,-1,19,32,2175784.666666667,2007272.6121686443,3999106.0,24863.0,1.4380163E7,1.0488584711116986E7,2.6015666E7,5651791.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/07/2019 05:16:08,52227292,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07658830942259078,1.7409097333333332E7,8707360.44481382,2.7136394E7,1.0342519E7,5.2227292E7,1.7409097333333332E7,8707360.44481382,2.7136394E7,1.0342519E7,0,0,0,0,0,0,0,0,0,0,0,0.07658830942259078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,1.7409097333333332E7,8707360.44481382,2.7136394E7,1.0342519E7,No Label
192.168.100.5-91.151.200.154-40780-53-17,91.151.200.154,53,192.168.100.5,40780,17,07/07/2019 05:16:43,40,2,0,232.0,0.0,122.0,110.0,116.0,8.48528137423857,0,0,0,0,5799999.999999999,49999.99999999999,40.0,0.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,0,0,0,0,16,0,49999.99999999999,0.0,110.0,122.0,114.0,6.928203230275509,48.0,0,0,0,0,0,0,0,0,0.0,171.0,116.0,0.0,0,0,0,0,0,0,2,232,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,No Label
173.194.73.95-192.168.100.5-443-50412-6,173.194.73.95,443,192.168.100.5,50412,6,07/07/2019 05:16:53,499,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,78156.3126252505,4008.0160320641285,499.0,0.0,499.0,499.0,499.0,499.0,0.0,499.0,499.0,0,0,0,0,0,0,0,0,0,64,0,4008.0160320641285,0.0,0.0,39.0,13.0,22.516660498395403,507.0,0,0,0,0,1,0,0,0,0.0,19.5,19.5,0.0,0,0,0,0,0,0,2,39,0,0,271,-1,1,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-74.125.163.86-54366-443-6,74.125.163.86,443,192.168.100.5,54366,6,07/07/2019 05:16:03,52477360,394,0,2643340.0,0.0,22272.0,0.0,6708.984771573608,3992.887545551646,0,0,0,0,50371.05525125502,7.507999640225805,133530.17811704834,1116723.3607911419,1.0240571E7,2.0,5.247736E7,133530.17811704834,1116723.3607911419,1.0240571E7,2.0,0,0,0,0,0,0,0,0,0,12608,0,7.507999640225805,0.0,0.0,22272.0,6691.999999999999,4002.079044087825,1.6016636675126918E7,0,0,0,0,1,0,0,0,0.0,6708.984771573604,6708.984771573604,0.0,0,0,0,0,0,0,394,2643340,0,0,414,-1,389,32,969275.3333333334,728017.1433148627,1749948.0,308899.0,9913906.8,541847.7133883652,1.0240571E7,8955421.0,No Label
192.168.100.5-91.151.200.154-35022-53-17,91.151.200.154,53,192.168.100.5,35022,17,07/07/2019 05:16:35,1800,2,0,202.0,0.0,107.0,95.0,101.0,8.48528137423857,0,0,0,0,112222.22222222222,1111.111111111111,1800.0,0.0,1800.0,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,0,0,0,0,0,0,0,0,0,16,0,1111.111111111111,0.0,95.0,107.0,99.0,6.928203230275509,48.0,0,0,0,0,0,0,0,0,0.0,148.5,101.0,0.0,0,0,0,0,0,0,2,202,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,No Label
192.168.100.5-91.151.200.154-34440-53-17,91.151.200.154,53,192.168.100.5,34440,17,07/07/2019 05:16:46,419,2,0,232.0,0.0,122.0,110.0,116.0,8.48528137423857,0,0,0,0,553699.2840095465,4773.26968973747,419.0,0.0,419.0,419.0,419.0,419.0,0.0,419.0,419.0,0,0,0,0,0,0,0,0,0,16,0,4773.26968973747,0.0,110.0,122.0,114.0,6.928203230275509,48.0,0,0,0,0,0,0,0,0,0.0,171.0,116.0,0.0,0,0,0,0,0,0,2,232,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,No Label
