Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-198.252.206.25-43534-443-6,198.252.206.25,443,192.168.100.5,43534,6,11/05/2019 03:05:44,49,3,0,66.0,0.0,35.0,0.0,22.0,19.157244060668017,0,0,0,0,1346938.775510204,61224.48979591837,24.5,24.748737341529164,42.0,7.0,49.0,24.5,24.748737341529164,42.0,7.0,0,0,0,0,0,1,0,0,0,96,0,61224.48979591837,0.0,0.0,35.0,25.25,16.938614661968867,286.91666666666663,0,1,0,0,1,0,0,0,0.0,33.666666666666664,22.0,0.0,0,0,0,0,0,0,3,66,0,0,62,-1,1,32,0,0,0,0,0,0,0,0,No Label
185.26.182.112-192.168.100.5-443-36290-6,185.26.182.112,443,192.168.100.5,36290,6,11/05/2019 03:05:53,75,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,413333.3333333334,26666.666666666668,75.0,0.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,1,0,0,0,64,0,26666.666666666668,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,58,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-2.19.112.179-52150-443-6,2.19.112.179,443,192.168.100.5,52150,6,11/05/2019 03:05:46,20094723,8,0,5974.0,0.0,4096.0,0.0,746.75,1433.24693814928,0,0,0,0,297.29198058614696,0.39811447015218876,2870674.714285714,7570383.76895057,2.0038681E7,72.0,2.0094723E7,2870674.714285714,7570383.76895057,2.0038681E7,72.0,0,0,0,0,0,0,0,0,0,264,0,0.39811447015218876,0.0,0.0,4096.0,663.7777777777778,1363.5914690421191,1859381.6944444445,0,0,0,1,1,0,0,0,0.0,746.75,746.75,0.0,0,0,0,0,0,0,8,5974,0,0,28960,-1,5,32,55970.0,0.0,55970.0,55970.0,2.0038681E7,0.0,2.0038681E7,2.0038681E7,No Label
185.26.182.94-192.168.100.5-443-58772-6,185.26.182.94,443,192.168.100.5,58772,6,11/05/2019 03:05:56,18429189,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,1.6821141722514212,0.162785242475944,9214594.5,1.303129844765135E7,1.8429114E7,75.0,1.8429189E7,9214594.5,1.303129844765135E7,1.8429114E7,75.0,0,0,0,0,0,0,0,0,0,96,0,0.162785242475944,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,58,-1,1,32,0,0,0,0,1.8429114E7,0.0,1.8429114E7,1.8429114E7,No Label
192.168.100.5-31.13.72.8-55994-443-6,31.13.72.8,443,192.168.100.5,55994,6,11/05/2019 03:05:56,18545135,3,0,39.0,0.0,39.0,0.0,13.0,22.516660498395403,0,0,0,0,2.102977411596087,0.16176749319969902,9272567.5,1.3111413645959787E7,1.8543737E7,1398.0,1.8545135E7,9272567.5,1.3111413645959787E7,1.8543737E7,1398.0,0,0,0,0,0,0,0,0,0,96,0,0.16176749319969902,0.0,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,13.0,0.0,0,0,0,0,0,0,3,39,0,0,118,-1,1,32,0,0,0,0,1.8543737E7,0.0,1.8543737E7,1.8543737E7,No Label
192.168.100.5-31.13.72.12-35252-443-6,31.13.72.12,443,192.168.100.5,35252,6,11/05/2019 03:05:56,18762352,3,0,39.0,0.0,39.0,0.0,13.0,22.516660498395403,0,0,0,0,2.0786306535555883,0.1598946656581222,9381176.0,1.3266744499689817E7,1.8762181E7,171.0,1.8762352E7,9381176.0,1.3266744499689817E7,1.8762181E7,171.0,0,0,0,0,0,0,0,0,0,96,0,0.1598946656581222,0.0,0.0,39.0,9.75,19.5,380.25,0,0,0,0,1,0,0,0,0.0,13.0,13.0,0.0,0,0,0,0,0,0,3,39,0,0,118,-1,1,32,0,0,0,0,1.8762181E7,0.0,1.8762181E7,1.8762181E7,No Label
138.201.188.48-192.168.100.5-443-45476-6,138.201.188.48,443,192.168.100.5,45476,6,11/05/2019 03:05:24,46115878,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04336901056074439,4.6115878E7,0.0,4.6115878E7,4.6115878E7,4.6115878E7,4.6115878E7,0.0,4.6115878E7,4.6115878E7,0,0,0,0,0,0,0,0,0,64,0,0.04336901056074439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,32,0,0,0,0,4.6115878E7,0.0,4.6115878E7,4.6115878E7,No Label
173.194.220.138-192.168.100.5-443-52702-17,173.194.220.138,443,192.168.100.5,52702,17,11/05/2019 03:05:25,36387886,4,0,185.0,0.0,127.0,18.0,46.25,53.84158863431378,0,0,0,0,5.084109585261424,0.10992669373538215,1.2129295333333334E7,1.0971491167588174E7,2.1361588E7,14.0,3.6387886E7,1.2129295333333334E7,1.0971491167588174E7,2.1361588E7,14.0,0,0,0,0,0,0,0,0,0,32,0,0.10992669373538215,0.0,18.0,127.0,41.0,48.08326112068523,2312.0,0,0,0,0,0,0,0,0,0.0,51.25,46.25,0.0,0,0,0,0,0,0,4,185,0,0,-1,-1,3,8,14.0,0.0,14.0,14.0,1.8193936E7,4479736.419278259,2.1361588E7,1.5026284E7,No Label
192.168.100.5-64.233.165.95-44377-443-17,64.233.165.95,443,192.168.100.5,44377,17,11/05/2019 03:05:46,9433,4,0,2754.0,0.0,1350.0,23.0,688.5,763.8413884221427,0,0,0,0,291953.7792854871,424.043252411746,3144.333333333333,5420.175489163919,9403.0,4.0,9433.0,3144.333333333333,5420.175489163919,9403.0,4.0,0,0,0,0,0,0,0,0,0,32,0,424.043252411746,0.0,23.0,1350.0,820.8,724.6424635639288,525106.7,0,0,0,0,0,0,0,0,0.0,1026.0,688.5,0.0,0,0,0,0,0,0,4,2754,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,No Label
192.168.100.5-91.228.74.147-55490-443-6,91.228.74.147,443,192.168.100.5,55490,6,11/05/2019 03:05:46,92935,5,0,3432.0,0.0,1981.0,0.0,686.4,939.5793207600942,0,0,0,0,36929.036423306614,53.80104374024856,23233.75,23518.966635108212,44349.0,1955.0,92935.0,23233.75,23518.966635108212,44349.0,1955.0,0,0,0,0,0,0,0,0,0,168,0,53.80104374024856,0.0,0.0,1981.0,572.0,885.873354379733,784771.6,0,0,0,1,1,0,0,0,0.0,686.4,686.4,0.0,0,0,0,0,0,0,5,3432,0,0,26847,-1,3,32,0,0,0,0,0,0,0,0,No Label
