Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.177-192.30.253.113-44774-443-6,192.30.253.113,443,192.168.1.177,44774,6,08/05/2019 03:59:54,67,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,358208.9552238806,44776.119402985074,33.5,13.435028842544403,43.0,24.0,67.0,67.0,0.0,67.0,67.0,0,0,0,0,0,1,0,0,0,64,32,29850.746268656716,14925.373134328358,0.0,24.0,12.0,13.856406460551018,192.0,0,1,0,0,1,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,29,295,0,32,0,0,0,0,0,0,0,0,No Label
151.101.36.133-192.168.1.177-443-34336-6,192.168.1.177,34336,151.101.36.133,443,6,08/05/2019 03:59:55,45854,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,676.0587953068434,87.23339294281851,15284.666666666668,26365.59417751349,45729.0,24.0,45830.0,45830.0,0.0,45830.0,45830.0,125.0,125.0,0.0,125.0,125.0,0,0,0,0,52,64,43.616696471409256,43.616696471409256,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,245,62,0,20,0,0,0,0,0,0,0,0,No Label
185.26.182.112-192.168.1.177-443-37454-6,185.26.182.112,443,192.168.1.177,37454,6,08/05/2019 04:00:03,70,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,442857.1428571429,42857.14285714286,35.0,14.142135623730951,45.0,25.0,70.0,70.0,0.0,70.0,70.0,0,0,0,0,0,1,0,0,0,64,32,28571.428571428572,14285.714285714286,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,64,357,0,32,0,0,0,0,0,0,0,0,No Label
185.26.182.112-192.168.1.177-443-37462-6,185.26.182.112,443,192.168.1.177,37462,6,08/05/2019 04:00:16,74,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,418918.91891891893,40540.54054054054,37.0,14.142135623730951,47.0,27.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,1,0,0,0,64,32,27027.027027027027,13513.513513513513,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,63,254,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.0.77.48-32812-443-6,192.0.77.48,443,192.168.1.177,32812,6,08/05/2019 04:00:17,58,3,0,63.0,0.0,39.0,0.0,21.0,19.672315572906,0,0,0,0,1086206.896551724,51724.137931034486,29.0,24.041630560342615,46.0,12.0,58.0,29.0,24.041630560342615,46.0,12.0,0,0,0,0,0,1,0,0,0,60,0,51724.137931034486,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,1,0,0,1,0,0,0,0.0,34.0,21.0,0.0,0,0,0,0,0,0,3,63,0,0,64,-1,1,20,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.0.77.48-32812-443-6,192.168.1.177,32812,192.0.77.48,443,6,08/05/2019 04:00:17,189,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10582.010582010582,189.0,0.0,189.0,189.0,189.0,189.0,0.0,189.0,189.0,0,0,0,0,0,0,0,0,0,40,0,10582.010582010582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,502,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.177-82.202.236.43-58292-22-6,192.168.1.177,58292,82.202.236.43,22,6,08/05/2019 04:00:14,7193199,8,0,644.0,0.0,168.0,68.0,80.5,35.35533905932738,0,0,0,0,89.52901205708336,1.112161640460663,1027599.857142857,1208221.0989978102,3487887.0,211669.0,7193199.0,1027599.857142857,1208221.0989978102,3487887.0,211669.0,0,0,0,0,0,1,0,0,0,256,0,1.112161640460663,0.0,68.0,168.0,79.11111111111111,33.333333333333336,1111.111111111111,0,1,0,0,1,0,0,0,0.0,89.0,80.5,0.0,0,0,0,0,0,0,8,644,0,0,12411,-1,7,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.30.253.117-50270-443-6,192.168.1.177,50270,192.30.253.117,443,6,08/05/2019 04:00:24,14908197,2,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,1.6098526200049543,0.33538596250103214,3727049.2500000005,7377423.040581283,1.4792884E7,26.0,1.4908171E7,1.4908171E7,0.0,1.4908171E7,1.4908171E7,1.479296E7,7396480.0,1.0460094849590609E7,1.4792884E7,76.0,0,0,0,0,64,96,0.13415438500041285,0.2012315775006193,0.0,24.0,4.0,9.797958971132712,96.0,0,0,0,0,1,0,0,0,1.0,4.8,0.0,8.0,0,0,0,0,0,0,2,0,3,24,506,180,0,32,115237.0,0.0,115237.0,115237.0,1.4792884E7,0.0,1.4792884E7,1.4792884E7,No Label
192.168.1.177-192.30.253.113-44742-443-6,192.168.1.177,44742,192.30.253.113,443,6,08/05/2019 04:00:25,14841068,1,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,1.6171342924916186,0.2695223820819364,4947022.666666666,8368104.487845162,1.4608747E7,36.0,0,0,0,0,0,1.4608783E7,7304391.5,1.032991861249451E7,1.4608747E7,36.0,0,0,0,0,32,96,0.0673805955204841,0.20214178656145232,0.0,24.0,4.8,10.73312629199899,115.2,0,0,0,0,1,0,0,0,3.0,6.0,0.0,8.0,0,0,0,0,0,0,1,0,3,24,1444,64,0,32,232285.0,0.0,232285.0,232285.0,1.4608747E7,0.0,1.4608747E7,1.4608747E7,No Label
192.168.1.177-82.202.236.43-58292-22-6,192.168.1.177,58292,82.202.236.43,22,6,08/05/2019 04:00:28,13567954,2,0,472.0,0.0,236.0,236.0,236.0,0.0,0,0,0,0,34.78785379136751,0.1474061601329132,1.3567954E7,0.0,1.3567954E7,1.3567954E7,1.3567954E7,1.3567954E7,0.0,1.3567954E7,1.3567954E7,0,0,0,0,0,1,0,0,0,64,0,0.1474061601329132,0.0,236.0,236.0,236.0,0.0,0.0,0,1,0,0,1,1,0,0,0.0,354.0,236.0,0.0,0,0,0,0,0,0,2,472,0,0,12411,-1,1,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-52.23.93.155-60710-443-6,192.168.1.177,60710,52.23.93.155,443,6,08/05/2019 04:00:24,20570064,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.5070444117237556,0.24307167931028315,5142516.0,7234295.454074617,1.5434191E7,48.0,1.5616321E7,1.5616321E7,0.0,1.5616321E7,1.5616321E7,2.0387982E7,1.0193991E7,7410761.909547493,1.5434191E7,4953791.0,0,0,0,0,64,96,0.09722867172411326,0.1458430075861699,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,2,0,3,31,365,310,0,32,182082.0,0.0,182082.0,182082.0,1.5434191E7,0.0,1.5434191E7,1.5434191E7,No Label
