Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.130.152-192.168.100.5-443-57680-17,172.217.130.152,443,192.168.100.5,57680,17,11/05/2019 02:55:01,40599204,2448,0,3285297.0,0.0,1350.0,20.0,1342.0330882352926,98.64819934133052,0,0,0,0,80920.23183508721,60.29674867517107,16591.41969758884,570783.4992698813,2.0381551E7,7.0,4.0599204E7,16591.41969758884,570783.4992698813,2.0381551E7,7.0,0,0,0,0,0,0,0,0,0,19584,0,60.29674867517107,0.0,20.0,1350.0,1342.0363413638206,98.62817993916451,9727.517878112212,0,0,0,0,0,0,0,0,0.0,1342.5845588235295,1342.0330882352941,0.0,0,0,0,0,0,0,2448,3285297,0,0,-1,-1,2447,8,279538.5,92850.89854438674,345194.0,213883.0,1.9965134E7,588902.5690027172,2.0381551E7,1.9548717E7,No Label
192.168.100.5-74.125.131.198-56469-443-17,74.125.131.198,443,192.168.100.5,56469,17,11/05/2019 02:54:55,45005742,14,0,460.0,0.0,65.0,18.0,32.85714285714285,20.519623414062572,0,0,0,0,10.220918033081201,0.3110714183981235,3461980.153846154,5794828.149730281,1.4995084E7,36.0,4.5005742E7,3461980.153846154,5794828.149730281,1.4995084E7,36.0,0,0,0,0,0,0,0,0,0,112,0,0.3110714183981235,0.0,18.0,65.0,32.13333333333333,19.970931256155666,398.83809523809526,0,0,0,0,0,0,0,0,0.0,34.42857142857143,32.857142857142854,0.0,0,0,0,0,0,0,14,460,0,0,-1,-1,13,8,2007242.0,2833744.567740713,4011002.0,3482.0,1.3329723E7,2083774.2251335676,1.4995084E7,1.0993033E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/05/2019 02:55:04,44134930,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11328895276371799,1.10337325E7,1.019442753039223E7,2.3679301E7,2662152.0,4.413493E7,1.10337325E7,1.019442753039223E7,2.3679301E7,2662152.0,0,0,0,0,0,0,0,0,0,0,0,0.11328895276371799,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,2869641.0,0.0,2869641.0,2869641.0,1.93015685E7,6191048.673941475,2.3679301E7,1.4923836E7,No Label
151.101.129.69-192.168.100.5-443-58232-6,151.101.129.69,443,192.168.100.5,58232,6,11/05/2019 02:55:01,45057763,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04438746770451076,4.5057763E7,0.0,4.5057763E7,4.5057763E7,4.5057763E7,4.5057763E7,0.0,4.5057763E7,4.5057763E7,0,0,0,0,0,0,0,0,0,64,0,0.04438746770451076,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,68,-1,0,32,0,0,0,0,4.5057763E7,0.0,4.5057763E7,4.5057763E7,No Label
151.101.1.69-192.168.100.5-443-37338-6,151.101.1.69,443,192.168.100.5,37338,6,11/05/2019 02:54:59,45054612,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044390572046209165,4.5054612E7,0.0,4.5054612E7,4.5054612E7,4.5054612E7,4.5054612E7,0.0,4.5054612E7,4.5054612E7,0,0,0,0,0,0,0,0,0,64,0,0.044390572046209165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,59,-1,0,32,0,0,0,0,4.5054612E7,0.0,4.5054612E7,4.5054612E7,No Label
192.168.100.5-74.125.131.188-60276-443-6,74.125.131.188,443,192.168.100.5,60276,6,11/05/2019 02:54:57,45054181,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044390996697953516,4.5054181E7,0.0,4.5054181E7,4.5054181E7,4.5054181E7,4.5054181E7,0.0,4.5054181E7,4.5054181E7,0,0,0,0,0,0,0,0,0,64,0,0.044390996697953516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,244,-1,0,32,0,0,0,0,4.5054181E7,0.0,4.5054181E7,4.5054181E7,No Label
