Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
151.101.36.133-192.168.1.177-443-34392-6,192.168.1.177,34392,151.101.36.133,443,6,08/05/2019 04:04:22,43923,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,705.7805705439064,91.06846071534277,14641.0,25275.822498981117,43827.0,32.0,43891.0,43891.0,0.0,43891.0,43891.0,96.0,96.0,0.0,96.0,96.0,0,0,0,0,52,64,45.53423035767138,45.53423035767138,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,487,64,0,20,0,0,0,0,0,0,0,0,No Label
151.101.36.133-192.168.1.177-443-34384-6,192.168.1.177,34384,151.101.36.133,443,6,08/05/2019 04:04:22,44391,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,698.3397535536483,90.10835529724494,14797.0,25404.240512166467,44131.0,17.0,44148.0,44148.0,0.0,44148.0,44148.0,260.0,260.0,0.0,260.0,260.0,0,0,0,0,52,64,45.05417764862247,45.05417764862247,0.0,31.0,6.2,13.863621460498697,192.20000000000002,0,0,0,0,1,1,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,2,0,2,31,670,64,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.30.253.116-45230-443-6,192.168.1.177,45230,192.30.253.116,443,6,08/05/2019 04:04:23,440499,8,5,1362.0,4487.0,781.0,0.0,170.25,304.59938561048625,3401.0,0.0,897.4,1450.330410630626,13278.123219348967,29.5119852712492,36708.25,55291.37790934167,135678.0,57.0,440499.0,62928.42857142857,62412.48906230532,135794.0,373.0,272868.0,68217.0,71798.44520600708,136372.0,57.0,0,0,0,0,264,168,18.161221705384122,11.350763565865076,0.0,3401.0,417.7857142857143,914.7586633030113,836783.412087912,0,0,0,1,0,0,0,0,0.0,449.9230769230769,170.25,897.4,0,0,0,0,0,0,8,1362,5,4487,29200,31,3,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.168.1.1-38745-53-17,192.168.1.177,38745,192.168.1.1,53,17,08/05/2019 04:04:23,59722,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1339.539868055323,33.48849670138308,59722.0,0.0,59722.0,59722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.74424835069154,16.74424835069154,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
151.101.84.133-192.168.1.177-443-58202-6,192.168.1.177,58202,151.101.84.133,443,6,08/05/2019 04:04:30,14708,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.98041881968996,14708.0,0.0,14708.0,14708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,67.99020940984498,67.99020940984498,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,369,63,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-64.233.163.188-46472-5228-6,192.168.1.177,46472,64.233.163.188,5228,6,08/05/2019 04:04:03,45064779,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08876111430614139,1.5021593E7,2.6002905518167138E7,4.5047162E7,8571.0,4.5055733E7,4.5055733E7,0.0,4.5055733E7,4.5055733E7,4.5056208E7,4.5056208E7,0.0,4.5056208E7,4.5056208E7,0,0,0,0,64,64,0.044380557153070696,0.044380557153070696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,309,244,0,32,8571.0,0.0,8571.0,8571.0,4.5047162E7,0.0,4.5047162E7,4.5047162E7,No Label
192.168.1.177-192.30.253.113-44854-443-6,192.168.1.177,44854,192.30.253.113,443,6,08/05/2019 04:04:22,1190173,17,15,3620.0,24459.0,1424.0,0.0,212.94117647058823,472.65307977789524,4064.0,0.0,1630.6000000000001,1428.0633639403302,23592.368504410704,26.886847542332085,38392.67741935485,72761.07563543714,271667.0,6.0,1190173.0,74385.81250000001,96345.58557485911,271734.0,6.0,1073274.0,76662.42857142858,101185.43375005522,271864.0,15.0,0,0,0,0,552,488,14.28363775686392,12.603209785468163,0.0,4064.0,850.878787878788,1236.0141523657746,1527730.9848484846,0,0,0,1,0,0,0,0,0.0,877.46875,212.94117647058823,1630.6,0,0,0,0,0,0,17,3620,15,24459,29200,35,6,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.168.1.1-33586-53-17,192.168.1.177,33586,192.168.1.1,53,17,08/05/2019 04:04:01,5741,1,1,56.0,122.0,56.0,56.0,56.0,0.0,122.0,122.0,122.0,0.0,31005.051384776172,348.3713638738896,5741.0,0.0,5741.0,5741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,174.1856819369448,174.1856819369448,56.0,122.0,78.0,38.1051177665153,1452.0,0,0,0,0,0,0,0,0,1.0,117.0,56.0,122.0,0,0,0,0,0,0,1,56,1,122,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
188.234.130.205-192.168.1.177-443-32885-17,192.168.1.177,32885,188.234.130.205,443,17,08/05/2019 04:04:01,8221166,699,1419,26705.0,1888410.0,1350.0,28.0,38.204577968526486,88.59947985183122,1350.0,20.0,1330.8033826638473,155.2740380736329,232949.3164351626,257.6276893083049,3883.4038734057663,165228.84153709028,7601154.0,0.0,8219832.0,11776.263610315196,290011.1116163614,7660932.0,29.0,8200014.0,5782.802538787024,202443.83079543247,7621963.0,6.0,0,0,0,0,5592,11352,85.02443570656523,172.6032536017397,20.0,1350.0,904.419537517697,623.1010835768536,388254.96035464917,0,0,0,0,0,0,0,0,2.0,904.8465533522191,38.204577968526465,1330.8033826638477,0,0,0,0,0,0,699,26705,1419,1888410,-1,-1,698,8,512836.0,0.0,512836.0,512836.0,7601154.0,0.0,7601154.0,7601154.0,No Label
173.194.222.189-192.168.1.177-443-53345-17,192.168.1.177,53345,173.194.222.189,443,17,08/05/2019 04:03:59,43040730,4,4,104.0,122.0,29.0,23.0,26.0,3.4641016151377544,40.0,21.0,30.5,10.969655114602888,5.2508403087029425,0.1858704534054139,6148675.714285715,7659044.128850712,1.4976033E7,9172.0,4.304073E7,1.434691E7,731697.9296451508,1.4976033E7,1.3543948E7,4.3005191E7,1.4335063666666666E7,762430.939432768,1.5010616E7,1.3508388E7,0,0,0,0,32,32,0.09293522670270694,0.09293522670270694,21.0,40.0,27.666666666666668,7.599342076785332,57.75,0,0,0,0,0,0,0,0,1.0,31.125,26.0,30.5,0,0,0,0,0,0,4,104,4,122,-1,-1,3,8,14585.0,9357.410378945662,25390.0,9172.0,1.4323536E7,747219.494095945,1.4976033E7,1.3508388E7,No Label
