Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.177-192.30.253.116-44864-443-6,192.168.1.177,44864,192.30.253.116,443,6,08/05/2019 03:53:55,13727213,2,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,1.7483519779288046,0.36423999540183427,3431803.25,6724436.754946314,1.3517368E7,26.0,1.3727187E7,1.3727187E7,0.0,1.3727187E7,1.3727187E7,1.3517438E7,6758719.0,9558173.079119356,1.3517368E7,70.0,0,0,0,0,64,96,0.1456959981607337,0.21854399724110057,0.0,24.0,4.0,9.797958971132712,96.0,0,0,0,0,1,0,0,0,1.0,4.8,0.0,8.0,0,0,0,0,0,0,2,0,3,24,362,39,0,32,209775.0,0.0,209775.0,209775.0,1.3517368E7,0.0,1.3517368E7,1.3517368E7,No Label
192.168.1.177-34.230.200.137-43752-443-6,192.168.1.177,43752,34.230.200.137,443,6,08/05/2019 03:53:55,19022013,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.6296908218914579,0.26285335836959,4755503.25,6432201.503347117,1.3741158E7,44.0,1.3950971E7,1.3950971E7,0.0,1.3950971E7,1.3950971E7,1.8812244E7,9406122.0,6130666.704575612,1.3741158E7,5071086.0,0,0,0,0,64,96,0.105141343347836,0.157712015021754,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,2,0,3,31,373,161,0,32,209769.0,0.0,209769.0,209769.0,1.3741158E7,0.0,1.3741158E7,1.3741158E7,No Label
192.168.1.177-192.30.253.125-53644-443-6,192.168.1.177,53644,192.30.253.125,443,6,08/05/2019 03:53:54,43398051,4,3,58.0,24.0,30.0,0.0,14.5,16.76305461424021,24.0,0.0,8.0,13.856406460551018,1.8894857743726785,0.16129756610498475,7233008.499999999,1.378523901461085E7,3.4534038E7,232.0,4.3398051E7,1.4466017E7,1.809870742663445E7,3.4761068E7,345.0,8675687.0,4337843.5,5813240.10653994,8448425.0,227262.0,0,0,0,0,128,96,0.092170037774277,0.06912752833070775,0.0,30.0,10.25,14.240284908867318,202.7857142857143,0,0,0,0,1,0,0,0,0.0,11.714285714285714,14.5,8.0,0,0,0,0,0,0,4,58,3,24,304,39,2,32,207621.5,27775.861471788772,227262.0,187981.0,2.14912315E7,1.844531384370796E7,3.4534038E7,8448425.0,No Label
192.168.1.177-192.30.253.125-53644-443-6,192.30.253.125,443,192.168.1.177,53644,6,08/05/2019 03:54:38,393,4,2,50.0,0.0,26.0,0.0,12.5,14.45683229480096,0.0,0.0,0.0,0.0,127226.4631043257,15267.175572519083,78.6,151.00927123855675,348.0,2.0,393.0,131.0,188.65047044733285,348.0,6.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,128,40,10178.117048346056,5089.058524173028,0.0,26.0,7.142857142857143,12.212405870378577,149.14285714285714,0,0,0,0,1,0,0,0,0.0,8.333333333333334,12.5,0.0,0,0,0,0,0,0,4,50,2,0,39,0,2,32,0,0,0,0,0,0,0,0,No Label
192.168.1.177-192.30.253.125-53964-443-6,192.168.1.177,53964,192.30.253.125,443,6,08/05/2019 03:54:38,9770239,10,6,1497.0,3808.0,819.0,0.0,149.70000000000002,283.5164310347227,3386.0,0.0,634.6666666666667,1351.322562035677,542.9754584304437,1.6376262648232045,651349.2666666666,2383617.469683376,9265213.0,48.0,9770239.0,1085582.111111111,3125899.247508005,9420006.0,165.0,392274.0,78454.8,71124.46048090629,156194.0,48.0,0,0,0,0,328,200,1.0235164155145027,0.6141098493087016,0.0,3386.0,312.05882352941177,823.0749108213233,677452.3088235293,0,0,0,1,0,0,0,0,0.0,331.5625,149.7,634.6666666666666,0,0,0,0,0,0,10,1497,6,3808,29200,31,5,32,504861.0,0.0,504861.0,504861.0,9265213.0,0.0,9265213.0,9265213.0,No Label
151.101.36.133-192.168.1.177-443-34320-6,192.168.1.177,34320,151.101.36.133,443,6,08/05/2019 03:54:38,10107941,6,4,586.0,160.0,535.0,0.0,97.66666666666667,215.21771922094769,160.0,0.0,40.0,80.0,73.80335916088153,0.9893211683764279,1123104.5555555555,3304508.063506583,9934764.0,33.0,1.0107941E7,2021588.2,4471736.051656862,1.0020782E7,211.0,131337.0,43779.0,42363.37806407794,86835.0,2144.0,0,0,0,0,200,136,0.5935927010258568,0.3957284673505712,0.0,535.0,67.81818181818181,162.42956515475757,26383.363636363636,0,0,0,1,0,0,0,0,0.0,74.6,97.66666666666667,40.0,0,0,0,0,0,0,6,586,4,160,29200,59,2,32,0,0,0,0,0,0,0,0,No Label
151.101.84.133-192.168.1.177-443-57968-6,192.168.1.177,57968,151.101.84.133,443,6,08/05/2019 03:54:38,10103621,6,4,586.0,160.0,535.0,0.0,97.66666666666667,215.21771922094769,160.0,0.0,40.0,80.0,73.83491522494757,0.9897441719161872,1122624.5555555555,3334330.611246098,1.0014038E7,21.0,1.0103621E7,2020724.2,4500141.470854578,1.0070811E7,376.0,74076.0,24692.0,29832.34761127592,57962.0,324.0,0,0,0,0,200,136,0.5938465031497123,0.3958976687664749,0.0,535.0,67.81818181818181,162.42956515475757,26383.363636363636,0,0,0,1,0,0,0,0,0.0,74.6,97.66666666666667,40.0,0,0,0,0,0,0,6,586,4,160,29200,59,2,32,0,0,0,0,0,0,0,0,No Label
151.101.36.133-192.168.1.177-443-34324-6,192.168.1.177,34324,151.101.36.133,443,6,08/05/2019 03:54:38,10102357,6,4,589.0,160.0,538.0,0.0,98.16666666666666,216.43698082043804,160.0,0.0,40.0,80.0,74.14111380146238,0.9898680080302052,1122484.111111111,3305138.592113288,9935854.0,29.0,1.0102357E7,2020471.4,4469980.651745464,1.0016527E7,169.0,121583.0,40527.66666666667,40401.84520951158,81447.0,664.0,0,0,0,0,200,136,0.5939208048181231,0.3959472032120821,0.0,538.0,68.0909090909091,163.2926541798219,26664.490909090906,0,0,0,1,0,0,0,0,0.0,74.9,98.16666666666667,40.0,0,0,0,0,0,0,6,589,4,160,29200,59,2,32,0,0,0,0,0,0,0,0,No Label
151.101.84.133-192.168.1.177-443-57968-6,151.101.84.133,443,192.168.1.177,57968,6,08/05/2019 03:54:48,36,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,861111.1111111111,83333.33333333333,18.0,8.48528137423857,24.0,12.0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,1,0,0,0,64,20,55555.555555555555,27777.777777777777,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,59,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.36.133-192.168.1.177-443-34324-6,151.101.36.133,443,192.168.1.177,34324,6,08/05/2019 03:54:48,401,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,77306.73316708229,7481.296758104739,200.5,242.5376259469858,372.0,29.0,401.0,401.0,0.0,401.0,401.0,0,0,0,0,0,1,0,0,0,64,20,4987.5311720698255,2493.7655860349128,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,59,0,0,32,0,0,0,0,0,0,0,0,No Label
