Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.177-192.30.253.125-34548-443-6,192.168.1.177,34548,192.30.253.125,443,6,07/05/2019 12:08:20,8989699,2,3,28.0,24.0,28.0,0.0,14.0,19.79898987322333,24.0,0.0,8.0,13.856406460551018,5.784398343036847,0.5561921483689276,2247424.75,4210067.265682135,8560695.0,183.0,8764599.0,8764599.0,0.0,8764599.0,8764599.0,8785978.0,4392989.0,5894026.349183722,8560695.0,225283.0,0,0,0,0,64,96,0.22247685934757103,0.33371528902135655,0.0,28.0,8.666666666666668,13.48579499572297,181.86666666666667,0,0,0,0,1,0,0,0,1.0,10.4,14.0,8.0,0,0,0,0,0,0,2,28,3,24,304,31,1,32,203721.0,0.0,203721.0,203721.0,8560695.0,0.0,8560695.0,8560695.0,No Label
192.168.1.177-95.213.255.17-37060-443-6,95.213.255.17,443,192.168.1.177,37060,6,07/05/2019 12:07:58,30105173,4,2,62.0,70.0,31.0,0.0,15.5,17.8978583448784,35.0,35.0,35.0,0.0,4.384628515504628,0.19930129615930126,6021034.6,1.3447113421449129E7,3.0075959E7,232.0,3.0105173E7,1.0035057666666668E7,1.7355929710819364E7,3.0075959E7,13408.0,3.0089356E7,3.0089356E7,0.0,3.0089356E7,3.0089356E7,1,0,0,0,128,64,0.1328675307728675,0.06643376538643375,0.0,35.0,23.28571428571429,16.007438746973083,256.23809523809524,0,1,0,0,1,0,0,0,0.0,27.166666666666668,15.5,35.0,0,0,0,0,0,0,4,62,2,70,249,341,1,32,13408.0,0.0,13408.0,13408.0,3.0075959E7,0.0,3.0075959E7,3.0075959E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/05/2019 12:08:03,26789641,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07465572233685401,2.6789641E7,0.0,2.6789641E7,2.6789641E7,2.6789641E7,2.6789641E7,0.0,2.6789641E7,2.6789641E7,0,0,0,0,0,0,0,0,0,0,0,0.07465572233685401,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,2.6789641E7,0.0,2.6789641E7,2.6789641E7,No Label
192.168.1.177-74.125.131.188-60760-5228-6,192.168.1.177,60760,74.125.131.188,5228,6,07/05/2019 12:08:26,17454,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.58691417440127,17454.0,0.0,17454.0,17454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,57.293457087200636,57.293457087200636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,309,244,0,32,0,0,0,0,0,0,0,0,No Label
