Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-54.200.216.59-47958-443-6,54.200.216.59,443,192.168.100.5,47958,6,07/07/2019 01:04:45,8890565,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,3.486842512258782,0.3374363721540757,4445282.5,5878394.339572031,8601935.0,288630.0,8890565.0,4445282.5,5878394.339572031,8601935.0,288630.0,0,0,0,0,0,0,0,0,0,96,0,0.3374363721540757,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,114,-1,1,32,0,0,0,0,8601935.0,0.0,8601935.0,8601935.0,No Label
192.168.100.5-64.233.165.155-47974-443-6,64.233.165.155,443,192.168.100.5,47974,6,07/07/2019 01:05:01,3332,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,600.2400960384153,3332.0,0.0,3332.0,3332.0,3332.0,3332.0,0.0,3332.0,3332.0,0,0,0,0,0,0,0,0,0,64,0,600.2400960384153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.162.94-32842-443-6,64.233.162.94,443,192.168.100.5,32842,6,07/07/2019 01:05:01,53,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,64,0,37735.84905660377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,282,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.164.106-45138-443-6,64.233.164.106,443,192.168.100.5,45138,6,07/07/2019 01:05:04,486,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4115.22633744856,486.0,0.0,486.0,486.0,486.0,486.0,0.0,486.0,486.0,0,0,0,0,0,0,0,0,0,64,0,4115.22633744856,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,659,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.164.157-37826-443-6,64.233.164.157,443,192.168.100.5,37826,6,07/07/2019 01:05:05,842,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2375.2969121140145,842.0,0.0,842.0,842.0,842.0,842.0,0.0,842.0,842.0,0,0,0,0,0,0,0,0,0,64,0,2375.2969121140145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-74.125.131.97-48998-443-6,74.125.131.97,443,192.168.100.5,48998,6,07/07/2019 01:05:06,269,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7434.9442379182165,269.0,0.0,269.0,269.0,269.0,269.0,0.0,269.0,269.0,0,0,0,0,0,0,0,0,0,64,0,7434.9442379182165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,32,0,0,0,0,0,0,0,0,No Label
173.194.222.94-192.168.100.5-443-54346-6,173.194.222.94,443,192.168.100.5,54346,6,07/07/2019 01:05:06,5544,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,360.75036075036076,5544.0,0.0,5544.0,5544.0,5544.0,5544.0,0.0,5544.0,5544.0,0,0,0,0,0,0,0,0,0,64,0,360.75036075036076,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,266,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-104.20.110.39-60286-443-6,104.20.110.39,443,192.168.100.5,60286,6,07/07/2019 01:05:06,1362,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1468.4287812041116,1362.0,0.0,1362.0,1362.0,1362.0,1362.0,0.0,1362.0,1362.0,0,0,0,0,0,0,0,0,0,40,0,1468.4287812041116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.165.198-45816-443-6,64.233.165.198,443,192.168.100.5,45816,6,07/07/2019 01:05:06,7300,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,273.972602739726,7300.0,0.0,7300.0,7300.0,7300.0,7300.0,0.0,7300.0,7300.0,0,0,0,0,0,0,0,0,0,64,0,273.972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-64.233.162.100-36746-443-6,64.233.162.100,443,192.168.100.5,36746,6,07/07/2019 01:05:07,4531,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,441.40366365040825,4531.0,0.0,4531.0,4531.0,4531.0,4531.0,0.0,4531.0,4531.0,0,0,0,0,0,0,0,0,0,64,0,441.40366365040825,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,280,-1,0,32,0,0,0,0,0,0,0,0,No Label
