Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-95.213.255.17-44660-443-6,95.213.255.17,443,192.168.100.5,44660,6,10/05/2019 09:02:04,30017227,4,2,62.0,70.0,31.0,0.0,15.5,17.8978583448784,35.0,35.0,35.0,0.0,4.3974748233739245,0.1998852192442693,6003445.4,1.3406221270336501E7,2.9985219E7,185.0,3.0017227E7,1.0005742333333332E7,1.7302734350760642E7,2.9985219E7,15676.0,3.0001523E7,3.0001523E7,0.0,3.0001523E7,3.0001523E7,1,0,0,0,128,64,0.13325681282951288,0.06662840641475644,0.0,35.0,23.28571428571429,16.007438746973083,256.23809523809524,0,1,0,0,1,0,0,0,0.0,27.166666666666668,15.5,35.0,0,0,0,0,0,0,4,62,2,70,249,340,1,32,16332.0,0.0,16332.0,16332.0,2.9985219E7,0.0,2.9985219E7,2.9985219E7,No Label
185.26.182.112-192.168.100.5-443-34062-6,192.168.100.5,34062,185.26.182.112,443,6,10/05/2019 09:02:01,45097,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.348848038672195,45097.0,0.0,45097.0,45097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,22.174424019336097,22.174424019336097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,332,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.5-91.151.200.154-41257-53-17,192.168.100.5,41257,91.151.200.154,53,17,10/05/2019 09:02:59,7497,1,1,50.0,95.0,50.0,50.0,50.0,0.0,95.0,95.0,95.0,0.0,19341.069761237828,266.7733760170735,7497.0,0.0,7497.0,7497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,133.38668800853674,133.38668800853674,50.0,95.0,65.0,25.98076211353316,675.0,0,0,0,0,0,0,0,0,1.0,97.5,50.0,95.0,0,0,0,0,0,0,1,50,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
173.194.222.188-192.168.100.5-443-41380-6,192.168.100.5,41380,173.194.222.188,443,6,10/05/2019 09:02:44,25729,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.73329705779472,25729.0,0.0,25729.0,25729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,38.86664852889736,38.86664852889736,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,329,244,0,32,0,0,0,0,0,0,0,0,No Label
172.217.130.152-192.168.100.5-443-55005-17,192.168.100.5,55005,172.217.130.152,443,17,10/05/2019 09:02:06,21640013,851,1883,28496.0,2524425.0,714.0,29.0,33.48531139835487,45.001471432054,1350.0,21.0,1340.6399362719064,106.8437134586226,117972.24890761387,126.3400350082969,7918.043541895354,370377.8317607899,1.9339327E7,0.0,2.1629175E7,25446.088235294108,665023.9335215178,1.9365713E7,12.0,2.1628396E7,11492.240170031851,446625.74201174657,1.9352101E7,2.0,0,0,0,0,6808,15064,39.325299850790294,87.0147351575066,21.0,1350.0,933.6873857404026,612.2134340649517,374805.2888496009,0,0,0,0,0,0,0,0,2.0,934.028895391368,33.485311398354874,1340.6399362719064,0,0,0,0,0,0,851,28496,1883,2524425,-1,-1,850,8,1661173.0,0.0,1661173.0,1661173.0,1.9339327E7,0.0,1.9339327E7,1.9339327E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,10/05/2019 09:02:01,49664609,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1610804989927536,7094944.142857143,1.0312805420297435E7,2.4995041E7,1022365.0,4.9664609E7,7094944.142857143,1.0312805420297435E7,2.4995041E7,1022365.0,0,0,0,0,0,0,0,0,0,0,0,0.1610804989927536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,-1,-1,0,0,2651618.0,0.0,2651618.0,2651618.0,2.1969726E7,4278441.50345076,2.4995041E7,1.8944411E7,No Label
142.0.160.13-192.168.100.5-443-37950-6,192.168.100.5,37950,142.0.160.13,443,6,10/05/2019 09:02:05,45243437,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08841061301333053,1.5081145666666668E7,2.5913973917486995E7,4.5004025E7,116032.0,4.5120057E7,4.5120057E7,0.0,4.5120057E7,4.5120057E7,4.5127405E7,4.5127405E7,0.0,4.5127405E7,4.5127405E7,0,0,0,0,64,64,0.044205306506665265,0.044205306506665265,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,37464,5331,0,32,116032.0,0.0,116032.0,116032.0,4.5004025E7,0.0,4.5004025E7,4.5004025E7,No Label
172.217.130.152-192.168.100.5-443-46281-17,192.168.100.5,46281,172.217.130.152,443,17,10/05/2019 09:02:59,353007,169,334,9210.0,446159.0,1350.0,28.0,54.49704142011835,168.8464406699442,1350.0,23.0,1335.8053892215569,131.80714766306608,1289971.5869656976,1424.9009226445935,703.2011952191231,3580.2909762210334,56448.0,1.0,351623.0,2092.9940476190463,6412.707448521541,58829.0,10.0,295859.0,888.4654654654654,3215.459369106702,29833.0,2.0,0,0,0,0,1352,2672,478.7440475684618,946.1568750761315,23.0,1350.0,906.1884920634922,622.6463357556424,387688.4594299282,0,0,0,0,0,0,0,0,1.0,907.9900596421471,54.49704142011834,1335.8053892215569,0,0,0,0,0,0,169,9210,334,446159,-1,-1,168,8,0,0,0,0,0,0,0,0,No Label
173.194.222.198-192.168.100.5-443-54005-17,192.168.100.5,54005,173.194.222.198,443,17,10/05/2019 09:02:00,53035767,10,10,2077.0,390.0,488.0,23.0,207.7,234.19604797880106,71.0,17.0,39.0,26.733250207684563,46.51577868196004,0.3771040022858536,2791356.157894736,5452205.15270088,1.4969115E7,32.0,5.3035767E7,5892863.0,6815669.291554168,1.4969115E7,31507.0,5.2998439E7,5888715.444444444,6852922.980455222,1.5021785E7,32.0,0,0,0,0,80,80,0.1885520011429268,0.1885520011429268,17.0,488.0,140.57142857142858,195.82174839086986,38346.15714285714,0,0,0,0,0,0,0,0,1.0,147.6,207.7,39.0,0,0,0,0,0,0,10,2077,10,390,-1,-1,9,8,537709.0,994355.5312807722,2029182.0,31507.0,1.271191E7,3314404.3432551594,1.4969115E7,7946987.0,No Label
